acc_now_delinq,acc_open_past_24mths,all_util,annual_inc,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,collections_12_mths_ex_med,delinq_amnt,dti,inq_fi,inq_last_12m,inq_last_6mths,installment,int_rate,last_pymnt_amnt,loan_amnt,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,mths_since_rcnt_il,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,open_acc_6m,open_act_il,open_il_12m,open_il_24m,open_rv_12m,open_rv_24m,out_prncp,out_prncp_inv,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,revol_bal,revol_util,tax_liens,tot_coll_amt,tot_cur_bal,tot_hi_cred_lim,total_acc,total_bal_ex_mort,total_bal_il,total_bc_limit,total_cu_tl,total_il_high_credit_limit,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,total_rec_prncp,total_rev_hi_lim,delinq_2yrs,bad_loans
0.0,9.0,70.0,36000.0,10636.0,5190.0,60.0,0.0,0.0,0.0,34.77,0.0,1.0,0.0,324.65,10.42,85.24,10000.0,7470.0,124.0,151.0,0.0,0.0,4.0,45.0,29.0,0.0,5.0,11.0,10.0,10.0,4.0,11.0,19.0,7.0,13.0,0.0,0.0,5.0,13.0,2.0,1.0,0.0,0.0,5.0,9.0,0.0,0.0,88.0,40.0,0.0,53316.0,70.0,0.0,0.0,138273.0,176499.0,25.0,17827.0,1049.0,25950.0,0.0,12599.0,10325.5115025351,10325.51,309.28,16.23,10000.0,75700.0,0.0,0
0.0,4.0,0.0,56000.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,296.04,14.08,12763.33,12700.0,0.0,145.0,165.0,8.0,8.0,0.0,21.0,13.0,2.0,0.0,0.0,1.0,4.0,8.0,5.0,10.0,0.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,18.0,0.0,0.0,2500.0,0.0,0.0,13049.4401291432,13049.44,349.44,0.0,12700.0,3800.0,1.0,0
0.0,4.0,50.0,34000.0,3668.0,17049.0,19.6,0.0,0.0,0.0,12.81,0.0,1.0,1.0,1005.34,12.62,29129.22,30000.0,3603.0,145.0,123.0,2.0,2.0,0.0,65.0,33.0,0.0,2.0,2.0,4.0,4.0,20.0,5.0,11.0,2.0,6.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,93.5,0.0,0.0,4151.0,18.9,0.0,0.0,22009.0,44376.0,31.0,22009.0,17858.0,21200.0,1.0,22376.0,31118.8668793332,31118.87,1118.87,0.0,30000.0,22000.0,0.0,0
0.0,2.0,49.0,40000.0,2400.0,16100.0,54.4,0.0,0.0,0.0,17.37,1.0,2.0,0.0,589.73,15.05,17044.77,17000.0,9569.0,145.0,340.0,19.0,19.0,0.0,40.0,145.0,1.0,6.0,6.0,6.0,8.0,1.0,9.0,12.0,6.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,93.3,16.7,0.0,19200.0,49.0,0.0,0.0,19200.0,39200.0,15.0,19200.0,0.0,35300.0,0.0,0.0,17009.2437499999,17009.24,9.24,0.0,17000.0,39200.0,0.0,0
0.0,5.0,51.0,150000.0,37565.0,10561.0,67.1,0.0,0.0,0.0,22.56,1.0,4.0,1.0,614.54,24.85,20761.33,21000.0,8913.0,68.0,141.0,2.0,2.0,2.0,19.0,27.0,0.0,6.0,10.0,7.0,13.0,5.0,14.0,21.0,10.0,17.0,0.0,0.0,5.0,17.0,5.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,92.9,42.9,0.0,192776.0,63.0,0.0,0.0,638600.0,723592.0,28.0,216144.0,23368.0,32100.0,2.0,64892.0,23190.498015602596,23190.5,2190.5,0.0,21000.0,234600.0,1.0,0
0.0,7.0,67.0,70000.0,29314.0,13969.0,41.8,0.0,0.0,0.0,21.55,3.0,0.0,0.0,332.1,11.99,10158.47,10000.0,10031.0,129.0,171.0,17.0,8.0,5.0,53.0,8.0,0.0,1.0,3.0,4.0,19.0,13.0,6.0,26.0,3.0,10.0,0.0,0.0,2.0,10.0,0.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,97.7,25.0,0.0,17886.0,49.7,0.0,0.0,293135.0,325640.0,44.0,53678.0,35792.0,24000.0,5.0,44640.0,10151.814727585,10151.81,151.81,0.0,10000.0,36000.0,0.0,0
0.0,2.0,16.0,90000.0,33790.0,20482.0,23.3,0.0,0.0,0.0,6.33,1.0,2.0,0.0,243.67,6.08,8072.14,8000.0,3128.0,137.0,181.0,12.0,12.0,1.0,79.0,57.0,1.0,3.0,3.0,4.0,12.0,7.0,5.0,15.0,3.0,10.0,0.0,0.0,1.0,10.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,95.8,0.0,1.0,6218.0,22.4,0.0,0.0,337904.0,331622.0,24.0,203982.0,197764.0,26700.0,0.0,155867.0,8069.4366193778005,8069.44,69.44,0.0,8000.0,27700.0,0.0,0
0.0,4.0,72.0,70000.0,20278.0,3106.0,31.0,0.0,0.0,0.0,14.62,1.0,2.0,0.0,655.38,21.45,23686.3,24000.0,1394.0,69.0,122.0,8.0,6.0,2.0,10.0,6.0,0.0,1.0,5.0,1.0,2.0,4.0,7.0,11.0,5.0,9.0,0.0,0.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,94.1,0.0,0.0,9626.0,39.6,0.0,0.0,162226.0,193788.0,17.0,40851.0,31225.0,4500.0,2.0,32577.0,26279.220229109,26279.22,2279.22,0.0,24000.0,24300.0,1.0,0
0.0,4.0,67.0,100000.0,2409.0,229.0,94.7,0.0,0.0,0.0,20.98,1.0,1.0,0.0,486.58,16.02,19493.34,20000.0,4071.0,149.0,291.0,9.0,9.0,2.0,34.0,9.0,0.0,1.0,12.0,1.0,4.0,5.0,14.0,27.0,12.0,16.0,0.0,0.0,3.0,16.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,91.2,100.0,0.0,27384.0,81.0,0.0,0.0,38549.0,57618.0,34.0,38549.0,11165.0,4300.0,3.0,23818.0,21421.86,21421.86,1421.86,0.0,20000.0,33800.0,0.0,0
0.0,9.0,25.0,110000.0,18829.0,26926.0,15.1,0.0,0.0,0.0,23.13,0.0,5.0,1.0,240.04,9.44,6853.27,7500.0,3895.0,126.0,141.0,14.0,14.0,3.0,82.0,15.0,0.0,1.0,3.0,5.0,10.0,8.0,9.0,18.0,5.0,12.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,96.6,0.0,0.0,11616.0,24.6,0.0,0.0,225948.0,290878.0,29.0,113349.0,101733.0,31700.0,1.0,124867.0,7809.5009525528,7809.5,309.5,0.0,7500.0,47200.0,0.0,0
0.0,2.0,32.0,30000.0,30599.0,1272.0,71.7,0.0,0.0,0.0,46.64,0.0,3.0,0.0,426.42,6.08,14126.79,14000.0,3228.0,136.0,191.0,8.0,8.0,2.0,42.0,32.0,0.0,1.0,2.0,1.0,5.0,8.0,4.0,8.0,2.0,7.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,94.1,0.0,0.0,4020.0,32.2,0.0,0.0,214191.0,252741.0,18.0,58138.0,54118.0,4500.0,6.0,78741.0,14122.0570562947,14122.06,122.06,0.0,14000.0,12500.0,0.0,0
0.0,8.0,67.0,94100.0,7610.0,4246.0,89.4,0.0,0.0,0.0,25.73,0.0,0.0,0.0,979.25,23.88,24879.58,25000.0,7206.0,165.0,203.0,15.0,4.0,2.0,80.0,4.0,0.0,10.0,14.0,10.0,11.0,21.0,21.0,25.0,14.0,26.0,0.0,0.0,1.0,26.0,1.0,4.0,1.0,2.0,0.0,6.0,0.0,0.0,97.9,90.0,0.0,43030.0,77.7,0.0,1073.0,190252.0,249352.0,48.0,84273.0,41243.0,39900.0,0.0,70645.0,26804.909463288997,26778.1,1804.91,0.0,25000.0,55400.0,0.0,0
0.0,4.0,15.0,171000.0,3233.0,89374.0,6.9,0.0,0.0,0.0,8.69,2.0,7.0,3.0,742.45,9.93,34465.47,35000.0,1307.0,148.0,552.0,5.0,5.0,0.0,10.0,18.0,0.0,6.0,9.0,7.0,12.0,3.0,13.0,24.0,9.0,15.0,0.0,0.0,2.0,15.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,96.4,0.0,0.0,7855.0,6.9,0.0,0.0,48495.0,165379.0,28.0,48495.0,29224.0,96000.0,0.0,37577.0,36064.465729213,36064.47,1064.47,0.0,35000.0,113400.0,1.0,0
0.0,5.0,58.0,38400.0,3028.0,742.0,71.5,0.0,0.0,0.0,27.25,0.0,0.0,0.0,173.45,15.05,4970.55,5000.0,1858.0,122.0,119.0,2.0,2.0,0.0,42.0,9.0,0.0,1.0,5.0,1.0,2.0,6.0,8.0,14.0,5.0,10.0,0.0,0.0,3.0,10.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,95.0,0.0,0.0,7324.0,43.3,0.0,427.0,27253.0,47072.0,20.0,27253.0,19929.0,2600.0,5.0,30172.0,5139.818829685,5139.82,139.82,0.0,5000.0,16900.0,0.0,0
0.0,1.0,61.0,160000.0,72792.0,7000.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,1076.23,6.72,12.73,35000.0,0.0,159.0,159.0,24.0,24.0,3.0,78.0,71.0,3.0,0.0,1.0,3.0,4.0,18.0,4.0,10.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,90.3,0.0,0.0,12169.0,60.8,0.0,0.0,436754.0,475357.0,31.0,57145.0,44976.0,7000.0,5.0,51607.0,35348.5246170648,35348.52,348.52,0.0,35000.0,20000.0,0.0,0
0.0,4.0,89.0,50000.0,4856.0,2228.0,89.5,0.0,0.0,0.0,15.99,0.0,2.0,0.0,259.58,19.03,9925.55,10000.0,8353.0,88.0,156.0,13.0,7.0,0.0,44.0,7.0,0.0,5.0,5.0,5.0,7.0,4.0,6.0,10.0,5.0,9.0,0.0,0.0,3.0,9.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,78.6,100.0,0.0,19072.0,87.5,0.0,0.0,43704.0,48873.0,14.0,43704.0,24632.0,21300.0,0.0,27073.0,10473.5678898262,10473.57,473.57,0.0,10000.0,21800.0,0.0,0
0.0,13.0,53.0,42000.0,9926.0,25483.0,24.6,0.0,0.0,0.0,29.67,3.0,5.0,1.0,45.46,10.42,1350.32,1400.0,5251.0,114.0,119.0,4.0,3.0,0.0,31.0,3.0,6.0,4.0,5.0,5.0,12.0,16.0,8.0,16.0,5.0,11.0,0.0,0.0,5.0,11.0,3.0,3.0,2.0,4.0,3.0,9.0,0.0,0.0,78.6,0.0,1.0,8811.0,23.7,0.0,90.0,109187.0,140351.0,32.0,109187.0,100376.0,33800.0,0.0,103151.0,1440.4307169785,1440.43,40.43,0.0,1400.0,37200.0,0.0,0
0.0,6.0,58.0,100000.0,48686.0,2440.0,57.9,0.0,0.0,0.0,23.02,4.0,1.0,0.0,555.99,11.99,25143.57,25000.0,1283.0,93.0,49.0,23.0,14.0,3.0,14.0,19.0,0.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,8.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,94.4,20.0,0.0,3360.0,57.9,0.0,970.0,389491.0,418971.0,18.0,87768.0,84408.0,5800.0,1.0,105671.0,25682.909097056498,25682.91,682.91,0.0,25000.0,5800.0,1.0,0
0.0,4.0,9.0,65000.0,310.0,14416.0,9.9,0.0,0.0,0.0,2.81,0.0,1.0,0.0,259.72,10.42,259.72,8000.0,1064.0,117.0,206.0,1.0,1.0,0.0,48.0,117.0,4.0,2.0,4.0,2.0,8.0,1.0,7.0,18.0,4.0,7.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,3.0,4.0,7617.84,7594.03,75.0,0.0,0.0,1857.0,9.0,0.0,3848.0,1857.0,20700.0,20.0,1857.0,0.0,16000.0,0.0,0.0,526.39,524.75,144.23,0.0,382.16,20700.0,0.0,1
0.0,3.0,61.0,150000.0,45571.0,8086.0,71.7,0.0,0.0,0.0,16.79,0.0,0.0,0.0,104.94,15.05,3032.82,3025.0,15413.0,179.0,240.0,26.0,6.0,4.0,25.0,6.0,0.0,2.0,4.0,3.0,4.0,6.0,6.0,9.0,4.0,12.0,0.0,0.0,1.0,12.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,95.0,33.3,0.0,177805.0,61.5,0.0,0.0,546854.0,624276.0,20.0,212598.0,28562.0,28600.0,4.0,41011.0,3030.2853395834995,3030.29,5.29,0.0,3025.0,210300.0,0.0,0
0.0,6.0,36.0,65000.0,25608.0,10460.0,20.8,0.0,0.0,0.0,17.49,1.0,2.0,0.0,778.72,19.03,32.33,30000.0,1907.0,154.0,142.0,1.0,1.0,2.0,19.0,14.0,1.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,8.0,0.0,0.0,2.0,8.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,83.3,0.0,0.0,14776.0,47.4,0.0,0.0,204864.0,305273.0,12.0,25802.0,11026.0,13200.0,1.0,41573.0,31677.1108132279,31677.11,1677.11,0.0,30000.0,31200.0,1.0,0
0.0,12.0,36.0,62000.0,2669.0,39635.0,4.3,0.0,0.0,0.0,33.76,6.0,7.0,2.0,373.52,17.09,1201.42,15000.0,1123.0,136.0,131.0,2.0,1.0,0.0,27.0,1.0,0.0,4.0,4.0,18.0,23.0,13.0,21.0,27.0,4.0,25.0,0.0,0.0,9.0,25.0,3.0,4.0,2.0,4.0,7.0,8.0,0.0,0.0,92.5,0.0,0.0,1765.0,3.9,0.0,0.0,61383.0,114322.0,40.0,61383.0,59618.0,41400.0,0.0,69422.0,15686.3780638399,15686.38,686.38,0.0,15000.0,44900.0,0.0,0
0.0,2.0,52.0,18000.0,2454.0,171.0,95.1,0.0,0.0,0.0,30.67,0.0,1.0,1.0,253.28,18.06,621.56,7000.0,1884.0,140.0,72.0,6.0,6.0,0.0,34.0,28.0,0.0,2.0,3.0,2.0,4.0,9.0,5.0,8.0,3.0,7.0,0.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0,2.0,6297.08,6274.59,94.1,100.0,0.0,4431.0,46.2,0.0,0.0,17176.0,33225.0,17.0,17176.0,12745.0,3500.0,0.0,23625.0,1121.1,1117.1,403.18,15.0,702.92,9600.0,0.0,1
0.0,3.0,41.0,65000.0,16276.0,7557.0,56.1,0.0,0.0,0.0,30.71,11.0,17.0,0.0,576.18,21.45,15246.91,15200.0,6124.0,140.0,150.0,17.0,10.0,1.0,23.0,10.0,0.0,3.0,3.0,4.0,9.0,11.0,6.0,18.0,3.0,9.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,100.0,50.0,0.0,11543.0,51.3,0.0,0.0,146484.0,173816.0,30.0,69099.0,57556.0,19100.0,1.0,70416.0,15228.803533333501,15228.8,28.8,0.0,15200.0,20400.0,1.0,0
0.0,5.0,44.0,68800.0,16755.0,16936.0,26.0,0.0,0.0,0.0,15.42,0.0,2.0,0.0,789.57,12.62,35075.83,35000.0,4166.0,122.0,194.0,4.0,4.0,4.0,71.0,20.0,0.0,3.0,5.0,5.0,7.0,16.0,10.0,15.0,5.0,13.0,0.0,0.0,3.0,13.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,97.1,20.0,0.0,11237.0,30.0,0.0,0.0,217813.0,253910.0,35.0,28168.0,16931.0,22900.0,5.0,26010.0,35051.2851666665,35051.29,51.29,0.0,35000.0,37500.0,0.0,0
0.0,6.0,16.0,55000.0,6141.0,5214.0,19.8,1.0,0.0,0.0,20.01,2.0,2.0,2.0,218.0,18.06,218.0,6025.0,776.0,256.0,332.0,2.0,2.0,1.0,12.0,18.0,4.0,3.0,5.0,4.0,8.0,8.0,10.0,18.0,5.0,13.0,0.0,0.0,4.0,13.0,2.0,2.0,0.0,1.0,4.0,5.0,5504.95,5504.95,81.5,25.0,1.0,3742.0,17.9,0.0,0.0,79833.0,139917.0,27.0,22678.0,18936.0,6500.0,3.0,42517.0,865.95,865.95,345.9,0.0,520.05,20900.0,1.0,1
0.0,4.0,61.0,38736.0,2183.0,3421.0,65.8,0.0,0.0,0.0,12.61,0.0,0.0,0.0,240.04,9.44,7541.3,7500.0,6579.0,121.0,138.0,14.0,14.0,1.0,79.0,84.0,0.0,1.0,7.0,1.0,3.0,3.0,8.0,17.0,7.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,95.2,0.0,0.0,15279.0,61.1,0.0,0.0,15279.0,25000.0,21.0,15279.0,0.0,10000.0,1.0,0.0,7537.370000000699,7537.37,37.37,0.0,7500.0,25000.0,0.0,0
0.0,7.0,90.0,45000.0,8500.0,18304.0,16.4,0.0,0.0,0.0,37.31,0.0,3.0,2.0,199.77,23.88,199.77,5100.0,2593.0,153.0,142.0,0.0,0.0,0.0,81.0,7.0,0.0,3.0,3.0,4.0,7.0,15.0,5.0,9.0,3.0,16.0,0.0,0.0,3.0,16.0,1.0,11.0,2.0,6.0,1.0,1.0,4694.99,4694.99,96.0,50.0,0.0,3596.0,14.4,0.0,98.0,136005.0,151219.0,25.0,136005.0,132409.0,21900.0,0.0,126319.0,792.31,792.31,387.3,0.0,405.01,24900.0,0.0,1
0.0,4.0,1.0,59000.0,30775.0,8800.0,0.0,0.0,0.0,0.0,14.89,2.0,10.0,0.0,406.07,12.62,17888.73,18000.0,0.0,156.0,274.0,37.0,8.0,7.0,15.0,8.0,2.0,0.0,1.0,7.0,9.0,9.0,8.0,17.0,1.0,10.0,0.0,2.0,4.0,10.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,119.0,1.1,0.0,1168.0,307751.0,323996.0,33.0,40055.0,39936.0,8800.0,0.0,43596.0,18688.2482912647,18688.25,688.25,0.0,18000.0,10400.0,4.0,0
0.0,13.0,86.0,160000.0,9056.0,23942.0,47.1,0.0,0.0,0.0,21.62,3.0,2.0,1.0,500.41,15.05,13695.58,14425.0,10755.0,140.0,64.0,1.0,1.0,2.0,69.0,12.0,0.0,12.0,21.0,12.0,12.0,53.0,28.0,36.0,21.0,57.0,0.0,0.0,7.0,57.0,1.0,28.0,1.0,2.0,6.0,10.0,0.0,0.0,98.9,0.0,0.0,26038.0,36.4,0.0,68.0,498098.0,560497.0,91.0,237380.0,211342.0,45300.0,1.0,224397.0,15184.7543107284,15184.75,759.75,0.0,14425.0,71600.0,0.0,0
0.0,6.0,2.0,200000.0,28800.0,87764.0,1.8,0.0,0.0,0.0,4.0,1.0,4.0,2.0,289.52,7.35,14186.54,14500.0,1476.0,126.0,192.0,1.0,1.0,5.0,21.0,12.0,0.0,2.0,3.0,6.0,8.0,7.0,11.0,14.0,3.0,13.0,0.0,0.0,5.0,13.0,3.0,1.0,1.0,2.0,4.0,4.0,0.0,0.0,96.0,0.0,0.0,1775.0,1.7,0.0,0.0,345598.0,472299.0,26.0,49356.0,47581.0,89400.0,1.0,57599.0,14759.658698840902,14759.66,259.66,0.0,14500.0,103200.0,1.0,0
0.0,8.0,41.0,95000.0,31998.0,26536.0,37.4,0.0,0.0,0.0,23.02,1.0,2.0,2.0,218.99,14.08,6182.22,6400.0,7543.0,31.0,205.0,5.0,4.0,5.0,75.0,4.0,0.0,4.0,5.0,6.0,7.0,5.0,9.0,13.0,5.0,12.0,0.0,0.0,5.0,12.0,4.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,95.7,33.3,0.0,16866.0,32.0,0.0,0.0,383975.0,436250.0,23.0,78706.0,61840.0,42400.0,0.0,70050.0,6615.185026925899,6615.19,215.19,0.0,6400.0,52700.0,0.0,0
0.0,10.0,37.0,45000.0,6475.0,8225.0,51.3,0.0,0.0,0.0,32.91,3.0,3.0,1.0,679.58,13.59,679.58,20000.0,3192.0,114.0,439.0,4.0,4.0,5.0,47.0,24.0,1.0,5.0,9.0,6.0,28.0,5.0,13.0,50.0,9.0,15.0,0.0,0.0,5.0,15.0,2.0,1.0,0.0,1.0,5.0,7.0,18625.31,18625.31,98.3,33.3,0.0,19869.0,30.9,0.0,0.0,97126.0,136135.0,60.0,27512.0,7643.0,16900.0,0.0,14175.0,2023.64,2023.64,648.95,0.0,1374.69,46700.0,0.0,1
0.0,7.0,62.0,86400.0,23802.0,6167.0,65.0,0.0,0.0,0.0,18.24,0.0,7.0,3.0,872.47,21.45,209.01,31950.0,11208.0,6.0,488.0,10.0,6.0,2.0,70.0,6.0,0.0,11.0,13.0,16.0,17.0,1.0,13.0,24.0,9.0,16.0,0.0,0.0,4.0,16.0,1.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,96.0,9.1,0.0,43967.0,62.0,0.0,0.0,380844.0,499114.0,27.0,48945.0,4978.0,67840.0,0.0,5974.0,31986.2966354698,31986.3,36.3,0.0,31950.0,71040.0,0.0,0
0.0,1.0,59.0,33000.0,2685.0,154.0,98.1,0.0,0.0,0.0,15.67,0.0,0.0,0.0,451.78,26.3,451.78,15000.0,5966.0,65.0,175.0,69.0,21.0,0.0,52.0,21.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,8.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,14751.24,14751.24,91.7,100.0,0.0,9827.0,69.7,0.0,0.0,13423.0,22900.0,13.0,13423.0,3596.0,8300.0,3.0,8800.0,881.64,881.64,632.88,0.0,248.76,14100.0,0.0,1
0.0,3.0,29.0,35000.0,6463.0,10065.0,38.6,0.0,0.0,0.0,24.07,0.0,0.0,0.0,119.27,9.93,3487.88,3700.0,4823.0,138.0,135.0,10.0,10.0,1.0,79.0,34.0,0.0,3.0,6.0,4.0,12.0,4.0,10.0,21.0,6.0,13.0,0.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,96.2,25.0,0.0,10109.0,24.9,0.0,0.0,84024.0,127476.0,26.0,16785.0,6676.0,16400.0,1.0,18144.0,3841.6093433909004,3815.65,141.61,0.0,3700.0,40600.0,0.0,0
0.0,3.0,51.0,125000.0,15058.0,52210.0,41.1,0.0,0.0,0.0,23.98,0.0,0.0,0.0,1142.49,7.97,1142.49,36475.0,13684.0,191.0,214.0,39.0,22.0,2.0,12.0,22.0,0.0,5.0,6.0,6.0,7.0,9.0,9.0,10.0,6.0,15.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,3.0,0.0,0.0,32838.03,32838.03,85.7,16.7,0.0,42771.0,41.8,0.0,0.0,240926.0,384119.0,21.0,137528.0,94757.0,88700.0,0.0,136980.0,4553.81,4553.81,916.84,0.0,3636.97,102400.0,2.0,1
0.0,6.0,24.0,50000.0,12240.0,33113.0,22.3,0.0,0.0,0.0,26.69,1.0,6.0,1.0,311.67,10.42,7320.89,9600.0,6687.0,124.0,245.0,1.0,1.0,8.0,46.0,10.0,0.0,3.0,3.0,5.0,8.0,6.0,9.0,14.0,3.0,12.0,0.0,0.0,4.0,12.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,92.9,25.0,0.0,9487.0,16.9,0.0,0.0,122398.0,203037.0,28.0,24051.0,14564.0,42600.0,2.0,45037.0,9962.014242148101,9962.01,362.01,0.0,9600.0,56100.0,0.0,0
0.0,3.0,91.0,78000.0,5566.0,16083.0,42.6,0.0,0.0,0.0,10.86,3.0,5.0,0.0,209.01,15.05,5982.29,6025.0,6288.0,139.0,229.0,20.0,12.0,0.0,84.0,12.0,0.0,4.0,7.0,5.0,11.0,20.0,9.0,25.0,7.0,16.0,0.0,0.0,2.0,16.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,95.5,40.0,0.0,16077.0,43.6,0.0,0.0,89055.0,97477.0,45.0,89055.0,72978.0,28000.0,1.0,60577.0,6186.2590051986,6186.26,161.26,0.0,6025.0,36900.0,0.0,0
0.0,7.0,65.0,70000.0,32471.0,4024.0,65.0,0.0,0.0,0.0,5.18,0.0,2.0,1.0,691.69,13.59,12805.13,30000.0,6353.0,136.0,209.0,2.0,2.0,2.0,14.0,17.0,0.0,2.0,2.0,4.0,11.0,9.0,4.0,25.0,2.0,5.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,77.1,0.0,0.0,7476.0,65.0,0.0,0.0,162355.0,166598.0,36.0,7476.0,0.0,11500.0,1.0,0.0,30674.1747209288,30674.17,674.17,0.0,30000.0,11500.0,2.0,0
0.0,8.0,67.0,125000.0,15755.0,2500.0,0.0,0.0,0.0,0.0,16.2,3.0,3.0,1.0,903.55,26.3,31113.98,30000.0,0.0,232.0,185.0,6.0,6.0,2.0,11.0,12.0,1.0,0.0,0.0,1.0,14.0,9.0,1.0,15.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,5.0,2.0,3.0,0.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0,63019.0,93926.0,27.0,63019.0,60946.0,2500.0,0.0,70000.0,31004.395182917204,31004.4,1004.4,0.0,30000.0,2500.0,1.0,0
0.0,10.0,57.0,25000.0,2706.0,8400.0,36.8,0.0,0.0,0.0,44.84,1.0,2.0,1.0,135.92,13.59,4005.07,4000.0,4400.0,37.0,241.0,3.0,3.0,0.0,49.0,4.0,0.0,3.0,4.0,5.0,6.0,4.0,9.0,10.0,4.0,11.0,0.0,0.0,3.0,11.0,3.0,2.0,1.0,3.0,2.0,7.0,0.0,0.0,92.9,0.0,1.0,5118.0,27.4,0.0,0.0,27056.0,47542.0,14.0,27056.0,21938.0,13300.0,0.0,28842.0,4002.0536,4002.05,2.05,0.0,4000.0,18700.0,0.0,0
0.0,2.0,81.0,86850.0,45767.0,6057.0,62.8,0.0,0.0,0.0,13.6,3.0,5.0,0.0,341.42,7.35,10570.32,11000.0,4043.0,79.0,325.0,8.0,7.0,3.0,5.0,7.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,8.0,3.0,7.0,0.0,0.0,2.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,76.9,33.3,0.0,10243.0,57.5,0.0,0.0,274599.0,327373.0,14.0,41254.0,31011.0,16300.0,0.0,33088.0,11248.6668076773,11248.67,248.67,0.0,11000.0,17800.0,1.0,0
0.0,5.0,64.0,75000.0,6045.0,16800.0,0.0,0.0,0.0,0.0,20.81,3.0,3.0,2.0,1266.39,18.06,35733.0,35000.0,0.0,145.0,138.0,31.0,4.0,0.0,77.0,4.0,2.0,0.0,0.0,4.0,4.0,12.0,4.0,5.0,0.0,8.0,0.0,0.0,5.0,8.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,48359.0,75265.0,18.0,48359.0,48147.0,16800.0,0.0,57233.0,35697.8773681031,35672.38,697.88,0.0,35000.0,16800.0,0.0,0
